top_category,track,family,family_kw,gold,ext,size_mb,parent,filename,relpath,fullpath
乡村振兴和农业农村现代化 红旅,red_rural,green_agri,绿色,0,.pptx,100.66,绿色科技-葡天之下--gzh：xx的百宝箱,葡天之下.pptx,乡村振兴和农业农村现代化 红旅\绿色科技-葡天之下--gzh：xx的百宝箱\葡天之下.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\乡村振兴和农业农村现代化 红旅\绿色科技-葡天之下--gzh：xx的百宝箱\葡天之下.pptx
乡村振兴和农业农村现代化 红旅,red_rural,green_agri,农业,0,.pptx,114.62,蓝绿农业-南橘北枳,互联网，大创，科技农业方向--gzh：xx的百宝箱.pptx,乡村振兴和农业农村现代化 红旅\蓝绿农业-南橘北枳\互联网，大创，科技农业方向--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\乡村振兴和农业农村现代化 红旅\蓝绿农业-南橘北枳\互联网，大创，科技农业方向--gzh：xx的百宝箱.pptx
乡村振兴和农业农村现代化 红旅,red_rural,green_agri,农业,0,.pptx,62.48,黄蓝绿农业-慧瞰农域,慧瞰农域（蓝色）--gzh：xx的百宝箱.pptx,乡村振兴和农业农村现代化 红旅\黄蓝绿农业-慧瞰农域\慧瞰农域（蓝色）--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\乡村振兴和农业农村现代化 红旅\黄蓝绿农业-慧瞰农域\慧瞰农域（蓝色）--gzh：xx的百宝箱.pptx
乡村振兴和农业农村现代化 红旅,red_rural,green_agri,农业,0,.pptx,60.07,黄蓝绿农业-慧瞰农域,慧瞰农域（黄色）--gzh：xx的百宝箱.pptx,乡村振兴和农业农村现代化 红旅\黄蓝绿农业-慧瞰农域\慧瞰农域（黄色）--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\乡村振兴和农业农村现代化 红旅\黄蓝绿农业-慧瞰农域\慧瞰农域（黄色）--gzh：xx的百宝箱.pptx
创赛PPT,general_chuangsai,general_unknown,,0,.pptx,132.47,创赛PPT,土金色手工传统工艺--gzh：xx的百宝箱.pptx,创赛PPT\土金色手工传统工艺--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\土金色手工传统工艺--gzh：xx的百宝箱.pptx
创赛PPT,general_chuangsai,general_unknown,,0,.pptx,95.98,创赛PPT,石破天金--gzh：xx的百宝箱.pptx,创赛PPT\石破天金--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\石破天金--gzh：xx的百宝箱.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,155.65,创赛PPT,绿色科技风--gzh：xx的百宝箱.pptx,创赛PPT\绿色科技风--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色科技风--gzh：xx的百宝箱.pptx
创赛PPT,general_chuangsai,med_blue_white,医疗,0,.pptx,24.0,创赛PPT,蓝白色医疗--gzh：xx的百宝箱.pptx,创赛PPT\蓝白色医疗--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝白色医疗--gzh：xx的百宝箱.pptx
创赛PPT,general_chuangsai,med_blue_white,生物,0,.pptx,147.74,创赛PPT,蓝色-生物科技模板--gzh：xx的百宝箱.pptx,创赛PPT\蓝色-生物科技模板--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色-生物科技模板--gzh：xx的百宝箱.pptx
创赛PPT,general_chuangsai,blue_tech,蓝色,1,.pptx,134.79,20页蓝色科技国金定拿模板--gzh：xx的百宝箱,国金定拿.pptx,创赛PPT\20页蓝色科技国金定拿模板--gzh：xx的百宝箱\国金定拿.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\20页蓝色科技国金定拿模板--gzh：xx的百宝箱\国金定拿.pptx
创赛PPT,general_chuangsai,redgold_heritage,本草,0,.pptx,48.42,中医-米色东方本草--gzh：xx的百宝箱,东方本草新版.pptx,创赛PPT\中医-米色东方本草--gzh：xx的百宝箱\东方本草新版.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\中医-米色东方本草--gzh：xx的百宝箱\东方本草新版.pptx
创赛PPT,red_rural,green_agri,农业,0,.pptx,146.68,乡村振兴,��������ģ��.pptx,创赛PPT\乡村振兴农业模板--gzh：xx的百宝箱\乡村振兴\��������ģ��.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\乡村振兴农业模板--gzh：xx的百宝箱\乡村振兴\��������ģ��.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,201.97,农业绿色-无人机--gzh：xx的百宝箱,28页科技农业创赛PPT模板动态002.pptx,创赛PPT\农业绿色-无人机--gzh：xx的百宝箱\28页科技农业创赛PPT模板动态002.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\农业绿色-无人机--gzh：xx的百宝箱\28页科技农业创赛PPT模板动态002.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,201.92,农业绿色-无人机--gzh：xx的百宝箱,28页科技农业创赛PPT静态模板002.pptx,创赛PPT\农业绿色-无人机--gzh：xx的百宝箱\28页科技农业创赛PPT静态模板002.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\农业绿色-无人机--gzh：xx的百宝箱\28页科技农业创赛PPT静态模板002.pptx
创赛PPT,challenge_cup,med_blue_white,基因,1,.pptx,171.67,挑战杯金奖定制PPT模板 源文件,深蓝基因安全.pptx,创赛PPT\深蓝生物-云端智链基因安全--gzh：xx的百宝箱\挑战杯金奖定制PPT模板 源文件\深蓝基因安全.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\深蓝生物-云端智链基因安全--gzh：xx的百宝箱\挑战杯金奖定制PPT模板 源文件\深蓝基因安全.pptx
创赛PPT,general_chuangsai,med_blue_white,医疗,0,.pptx,143.19,科技医疗,深蓝深邃基因安全(1).pptx,创赛PPT\科技蓝色-智慧医疗-智联基因--gzh：xx的百宝箱\科技医疗\深蓝深邃基因安全(1).pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\科技蓝色-智慧医疗-智联基因--gzh：xx的百宝箱\科技医疗\深蓝深邃基因安全(1).pptx
创赛PPT,general_chuangsai,med_blue_white,医疗,0,.pptx,144.73,科技医疗,深蓝深邃基因安全.pptx,创赛PPT\科技蓝色-智慧医疗-智联基因--gzh：xx的百宝箱\科技医疗\深蓝深邃基因安全.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\科技蓝色-智慧医疗-智联基因--gzh：xx的百宝箱\科技医疗\深蓝深邃基因安全.pptx
创赛PPT,red_rural,red_tour,红旅,0,.pptx,54.44,红旅-公益志愿者在行动--gzh：xx的百宝箱,志愿者在行动.pptx,创赛PPT\红旅-公益志愿者在行动--gzh：xx的百宝箱\志愿者在行动.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红旅-公益志愿者在行动--gzh：xx的百宝箱\志愿者在行动.pptx
创赛PPT,red_rural,red_tour,红旅,1,.pptx,43.09,红旅国金-练就宽肩膀提升真本领--gzh：xx的百宝箱,练就宽肩膀.pptx,创赛PPT\红旅国金-练就宽肩膀提升真本领--gzh：xx的百宝箱\练就宽肩膀.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红旅国金-练就宽肩膀提升真本领--gzh：xx的百宝箱\练就宽肩膀.pptx
创赛PPT,red_rural,red_tour,红旅,1,.pptx,36.04,红色PPT模板（17页）,款奖杯&证书边框.pptx,创赛PPT\红旅红色主题国金--gzh：xx的百宝箱\红色PPT模板（17页）\国赛金奖红色PPT模板（17页）\红色PPT模板（17页）\款奖杯&证书边框.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红旅红色主题国金--gzh：xx的百宝箱\红色PPT模板（17页）\国赛金奖红色PPT模板（17页）\红色PPT模板（17页）\款奖杯&证书边框.pptx
创赛PPT,red_rural,red_tour,红旅,1,.pptx,35.33,红色PPT模板（17页）,红色红旅.pptx,创赛PPT\红旅红色主题国金--gzh：xx的百宝箱\红色PPT模板（17页）\国赛金奖红色PPT模板（17页）\红色PPT模板（17页）\红色红旅.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红旅红色主题国金--gzh：xx的百宝箱\红色PPT模板（17页）\国赛金奖红色PPT模板（17页）\红色PPT模板（17页）\红色红旅.pptx
创赛PPT,red_rural,green_agri,麦,1,.pptx,2.64,红色PPT模板（17页）,麦穗橄榄枝素材(2).pptx,创赛PPT\红旅红色主题国金--gzh：xx的百宝箱\红色PPT模板（17页）\国赛金奖红色PPT模板（17页）\红色PPT模板（17页）\麦穗橄榄枝素材(2).pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红旅红色主题国金--gzh：xx的百宝箱\红色PPT模板（17页）\国赛金奖红色PPT模板（17页）\红色PPT模板（17页）\麦穗橄榄枝素材(2).pptx
创赛PPT,red_rural,red_tour,红旅,0,.pptx,281.86,红旅赛道-乡之情奏青春曲--gzh：xx的百宝箱,红旅赛道乡村旅游模板PPT(1).pptx,创赛PPT\红旅赛道-乡之情奏青春曲--gzh：xx的百宝箱\红旅赛道乡村旅游模板PPT(1).pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红旅赛道-乡之情奏青春曲--gzh：xx的百宝箱\红旅赛道乡村旅游模板PPT(1).pptx
创赛PPT,general_chuangsai,redgold_heritage,非遗,0,.pptx,49.52,红蓝非遗-国粹京剧--gzh：xx的百宝箱,（红色）A10非遗创赛PPT模板22页.pptx,创赛PPT\红蓝非遗-国粹京剧--gzh：xx的百宝箱\（红色）A10非遗创赛PPT模板22页.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红蓝非遗-国粹京剧--gzh：xx的百宝箱\（红色）A10非遗创赛PPT模板22页.pptx
创赛PPT,general_chuangsai,redgold_heritage,非遗,0,.pptx,50.63,红蓝非遗-国粹京剧--gzh：xx的百宝箱,（蓝色）A10非遗创赛PPT模板22页.pptx,创赛PPT\红蓝非遗-国粹京剧--gzh：xx的百宝箱\（蓝色）A10非遗创赛PPT模板22页.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\红蓝非遗-国粹京剧--gzh：xx的百宝箱\（蓝色）A10非遗创赛PPT模板22页.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,86.02,G023绿色农业科技风PPT模板,农业创赛-分享版.pptx,创赛PPT\绿色-智慧农核--gzh：xx的百宝箱\G023绿色农业科技风PPT模板\农业创赛-分享版.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色-智慧农核--gzh：xx的百宝箱\G023绿色农业科技风PPT模板\农业创赛-分享版.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,28.44,农业科技风,农业3D科技风大屏数据图表PPT模板.pptx,创赛PPT\绿色-智慧赋农\农业科技风\农业科技风\农业3D科技风大屏数据图表PPT模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色-智慧赋农\农业科技风\农业科技风\农业3D科技风大屏数据图表PPT模板.pptx
创赛PPT,red_rural,green_agri,绿色,0,.pptx,138.63,绿色乡村振兴农业-苹果叶--gzh：xx的百宝箱,乡村振兴.pptx,创赛PPT\绿色乡村振兴农业-苹果叶--gzh：xx的百宝箱\乡村振兴.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色乡村振兴农业-苹果叶--gzh：xx的百宝箱\乡村振兴.pptx
创赛PPT,red_rural,green_agri,绿色,0,.pptx,140.07,绿色农业-乡村振兴--gzh：xx的百宝箱,【编号0010】互联网+挑战杯通用模板.pptx,创赛PPT\绿色农业-乡村振兴--gzh：xx的百宝箱\【编号0010】互联网+挑战杯通用模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色农业-乡村振兴--gzh：xx的百宝箱\【编号0010】互联网+挑战杯通用模板.pptx
创赛PPT,challenge_cup,green_agri,绿色,1,.pptx,126.96,国金创赛PPT模板20页紫色科技排版美化互联网高教赛道挑战杯,麦谷丰登.pptx,创赛PPT\绿色农业科技-麦谷丰登--gzh：xx的百宝箱\国金创赛PPT模板20页紫色科技排版美化互联网高教赛道挑战杯\麦谷丰登.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色农业科技-麦谷丰登--gzh：xx的百宝箱\国金创赛PPT模板20页紫色科技排版美化互联网高教赛道挑战杯\麦谷丰登.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,78.65,B88新农村建设,新农村建设.pptx,创赛PPT\绿色生态-新农村建设--gzh：xx的百宝箱\B88新农村建设\新农村建设.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色生态-新农村建设--gzh：xx的百宝箱\B88新农村建设\新农村建设.pptx
创赛PPT,general_chuangsai,green_agri,绿色,0,.pptx,100.66,绿色科技-葡天之下--gzh：xx的百宝箱,葡天之下.pptx,创赛PPT\绿色科技-葡天之下--gzh：xx的百宝箱\葡天之下.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\绿色科技-葡天之下--gzh：xx的百宝箱\葡天之下.pptx
创赛PPT,general_chuangsai,green_agri,菌,0,.pptx,113.28,26页科技风,蓝白科技风菌类加工.pptx,创赛PPT\蓝白科技-菌工巧匠--gzh：xx的百宝箱\26页科技风\蓝白科技风菌类加工.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝白科技-菌工巧匠--gzh：xx的百宝箱\26页科技风\蓝白科技风菌类加工.pptx
创赛PPT,general_chuangsai,med_blue_white,健康,0,.pptx,32.14,蓝色-智创未来--gzh：xx的百宝箱,绿色创赛模板-智测健康来.pptx,创赛PPT\蓝色-智创未来--gzh：xx的百宝箱\绿色创赛模板-智测健康来.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色-智创未来--gzh：xx的百宝箱\绿色创赛模板-智测健康来.pptx
创赛PPT,general_chuangsai,blue_tech,蓝色,0,.pptx,38.56,蓝色-智创未来--gzh：xx的百宝箱,蓝色创赛模板-智创未来（修改）.pptx,创赛PPT\蓝色-智创未来--gzh：xx的百宝箱\蓝色创赛模板-智创未来（修改）.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色-智创未来--gzh：xx的百宝箱\蓝色创赛模板-智创未来（修改）.pptx
创赛PPT,general_chuangsai,green_agri,海洋,1,.pptx,101.68,国金创赛PPT模板20页蓝色高端科技风创赛PPT互联网高教赛道含字体_20250302_233342,海洋守护.pptx,创赛PPT\蓝色-海洋守护--gzh：xx的百宝箱\国金创赛PPT模板20页蓝色高端科技风创赛PPT互联网高教赛道含字体_20250302_233342\海洋守护.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色-海洋守护--gzh：xx的百宝箱\国金创赛PPT模板20页蓝色高端科技风创赛PPT互联网高教赛道含字体_20250302_233342\海洋守护.pptx
创赛PPT,general_chuangsai,med_blue_white,生物,0,.pptx,147.74,蓝色-蓝色科技--gzh：xx的百宝箱,蓝色-生物科技模板.pptx,创赛PPT\蓝色-蓝色科技--gzh：xx的百宝箱\蓝色-生物科技模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色-蓝色科技--gzh：xx的百宝箱\蓝色-生物科技模板.pptx
创赛PPT,general_chuangsai,med_blue_white,基因,0,.pptx,147.74,蓝色生物技术-基因育种--gzh：xx的百宝箱,蓝色-生物科技模板.pptx,创赛PPT\蓝色生物技术-基因育种--gzh：xx的百宝箱\蓝色-生物科技模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色生物技术-基因育种--gzh：xx的百宝箱\蓝色-生物科技模板.pptx
创赛PPT,general_chuangsai,blue_tech,蓝色,0,.pptx,30.82,蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱,冠维科技.pptx,创赛PPT\蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱\冠维科技.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱\冠维科技.pptx
创赛PPT,general_chuangsai,blue_tech,蓝色,0,.pptx,36.04,蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱,款奖杯&证书边框.pptx,创赛PPT\蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱\款奖杯&证书边框.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱\款奖杯&证书边框.pptx
创赛PPT,general_chuangsai,green_agri,麦,0,.pptx,2.64,蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱,麦穗橄榄枝素材(2).pptx,创赛PPT\蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱\麦穗橄榄枝素材(2).pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色科技-产品介绍宣传展示ppt模板--gzh：xx的百宝箱\麦穗橄榄枝素材(2).pptx
创赛PPT,internet_plus,med_blue_white,医疗,0,.pptx,74.08,蓝色科技风医疗、卫生、大数据,【科技风】挑战杯及互联网+通用模板.pptx,创赛PPT\蓝色科技-医疗（导航栏）--gzh：xx的百宝箱\蓝色科技风医疗、卫生、大数据\【科技风】挑战杯及互联网+通用模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT\蓝色科技-医疗（导航栏）--gzh：xx的百宝箱\蓝色科技风医疗、卫生、大数据\【科技风】挑战杯及互联网+通用模板.pptx
